,nodes_pred,nodes_Conv_clas,nodes_Dense_clas,kernel_size,strides,learning_rate_pred,learning_rate_clas,batch_sizes_pred,batch_sizes_clas,val_treshold_pred,val_treshold_clas,max_val_amount_pred,max_val_amount_clas,val_freq_pred,val_freq_clas,EPOCHS_pred,EPOCHS_clas,time_steps,trials,brain_areas,mse_pred,mse_clas,true_positive_clas,true_negative_clas,STOP_pred,STOP_clas,time,brain_area
412,50,45,10,8,1,1e-06,5e-05,50,10,1e-09,1e-10,100,50,100,5,15,15,100,1000,1000,0.02805926656365932,0.03737209160480863,0.9009009009009009,0.9700149925037481,Max_epochs,Max Epochs,32.3913369178772,231
413,50,45,10,8,1,5e-05,5e-05,200,10,1e-09,1e-10,100,50,100,5,15,15,100,1000,1000,0.019374327183226753,0.07353251506761735,0.990990990990991,0.9955022488755623,Max_epochs,Max Epochs,25.12356400489807,231
414,50,45,10,8,1,0.0001,5e-05,50,10,1e-09,1e-10,100,50,100,5,15,15,100,1000,1000,0.02399480373642669,0.02022677008065633,1.0,0.967016491754123,Max_epochs,Max Epochs,32.40667390823364,231
415,75,45,10,8,1,1e-06,5e-05,200,10,1e-09,1e-10,50,50,100,5,15,15,100,1000,1000,0.03237183282513304,0.21660746142529677,0.0,1.0,Max_epochs,Max val increment,24.76195502281189,231
416,50,35,10,8,1,5e-05,5e-05,50,25,1e-09,1e-10,100,50,100,5,15,15,100,1000,1000,0.019485950718583375,0.14859073223810135,0.993993993993994,0.9955022488755623,Max_epochs,Max Epochs,31.07655692100525,231
417,50,35,10,8,1,5e-05,5e-05,50,25,1e-09,1e-10,100,50,100,5,15,15,100,1000,1000,0.019125291000599863,0.049861030275683275,0.972972972972973,0.9970014992503748,Max_epochs,Max Epochs,30.84822678565979,231
418,50,35,10,8,1,1e-06,5e-05,50,25,1e-09,1e-10,100,50,100,5,15,15,100,1000,1000,0.0316563941916943,0.22329795544185815,0.0,1.0,Max_epochs,Max Epochs,30.89398193359375,231
419,100,30,10,8,1,0.0001,5e-05,200,5,1e-09,1e-10,100,50,100,5,15,15,100,1000,1000,0.020469206374274553,0.0773631414854652,0.8288288288288288,1.0,Max_epochs,Max val increment,26.087158918380737,231
420,175,20,10,8,1,5e-05,5e-05,50,5,1e-09,1e-10,50,50,100,5,15,15,100,1000,1000,0.01837351235508949,0.008540607051713034,1.0,0.9835082458770614,Max_epochs,Max val increment,35.4264349937439,231
421,50,20,10,8,1,1e-06,5e-05,200,5,1e-09,1e-10,100,50,100,5,15,15,100,1000,1000,0.0308639802311987,0.2224390142828629,0.0,1.0,Max_epochs,Max val increment,23.46129012107849,231
422,75,30,10,8,1,5e-05,5e-05,50,10,1e-09,1e-09,100,50,100,10,15,15,100,1000,1000,0.018995461148426852,0.04143172820367198,0.8168168168168168,1.0,Max_epochs,Max Epochs,32.15280103683472,231
423,50,45,10,8,1,0.0001,5e-05,50,25,1e-09,1e-10,50,50,100,10,15,15,100,1000,1000,0.01884367966014261,0.1853360308567199,0.0,1.0,Max val increment,Max Epochs,26.952656030654907,231
424,50,30,5,8,1,5e-05,5e-05,50,10,1e-09,1e-09,100,50,100,5,15,15,100,1000,1000,0.018605111016469174,0.07980348468100404,0.963963963963964,1.0,Max_epochs,Max Epochs,31.479098081588745,231
425,50,30,5,8,1,1e-06,5e-05,200,10,1e-09,1e-09,100,50,100,5,15,15,100,1000,1000,0.043082600361543474,0.22238745504619314,0.0,1.0,Max_epochs,Max val increment,23.509015798568726,231
426,125,35,25,8,1,5e-05,5e-05,50,5,1e-09,1e-10,50,100,100,5,15,15,100,1000,1000,0.018675495268539552,0.003053922500581067,0.987987987987988,1.0,Max_epochs,Max val increment,35.45955991744995,231
427,75,35,25,8,1,0.0001,5e-05,50,5,1e-09,1e-10,100,100,100,5,15,15,100,1000,1000,0.019338520332345396,0.0026797791899063265,0.993993993993994,0.9955022488755623,Max_epochs,Max val increment,33.12369418144226,231
428,50,35,25,8,1,5e-05,5e-05,50,5,1e-09,1e-10,100,100,100,5,15,15,100,1000,1000,0.01826311636148681,0.0008865384783257112,1.0,0.9985007496251874,Max_epochs,Max Epochs,33.68557596206665,231
429,50,35,25,8,1,1e-05,5e-05,50,5,1e-09,1e-10,50,100,100,5,15,15,100,1000,1000,0.02013820652407828,0.01497854038616262,0.93993993993994,1.0,Max_epochs,Max val increment,32.95570731163025,231
430,50,30,20,8,2,0.005,0.005,25,50,1e-09,1e-09,100,100,50,5,25,25,100,1000,1000,0.03421518725658942,0.24136952414291862,0.0,1.0,Max val increment,Max Epochs,22.10473918914795,231
431,75,15,25,8,2,5e-06,0.005,100,5,1e-08,1e-10,100,100,100,5,15,15,100,1000,1000,0.023871386607623456,0.08997541820669538,0.8768768768768769,0.9685157421289355,Max_epochs,Max val increment,26.206480026245117,231
432,50,25,20,8,2,1e-05,0.005,25,5,1e-08,1e-10,50,100,100,5,15,15,100,1000,1000,0.017953352571681416,0.004694992576713249,0.990990990990991,0.9940029985007496,Max val increment,Max val increment,39.740360260009766,231
433,50,25,20,8,2,0.005,0.005,25,5,1e-08,1e-10,100,100,100,5,15,15,100,1000,1000,0.03363235851304069,0.22217631160650664,0.0,1.0,Max val increment,Max val increment,24.00580382347107,231
434,150,15,25,8,3,1e-05,0.005,100,5,1e-08,1e-10,50,50,100,5,15,15,100,1000,1000,0.01778524601973237,0.007914222339174054,0.978978978978979,0.9955022488755623,Max_epochs,Max val increment,27.06878900527954,231
435,50,15,25,8,3,0.005,0.005,25,5,1e-08,1e-10,100,50,100,5,15,15,100,1000,1000,0.03908191597807835,0.2288931919338344,0.0,1.0,Max val increment,Max val increment,23.74425196647644,231
436,75,20,20,8,2,1e-05,0.005,100,5,1e-08,1e-10,100,100,25,5,15,15,100,1000,1000,0.018737978005286118,0.01849196833959575,0.963963963963964,0.9865067466266867,Max_epochs,Max val increment,27.780686140060425,231
437,125,20,20,8,2,5e-06,0.005,25,5,1e-08,1e-10,50,100,100,5,15,15,100,1000,1000,0.01731317133195409,0.005542633275795444,0.987987987987988,0.9955022488755623,Max val increment,Max val increment,41.31088089942932,231
438,50,20,20,8,2,0.005,0.005,100,5,1e-08,1e-10,100,100,100,5,15,15,100,1000,1000,0.03053312085529184,0.22222037305527795,0.0,1.0,Max val increment,Max val increment,23.862371921539307,231
439,100,35,25,10,1,1e-06,5e-05,200,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.025703709364033767,0.04152093543806056,0.8678678678678678,0.9790104947526237,Max_epochs,Max Epochs,33.00586414337158,231
440,50,35,25,10,1,5e-05,5e-05,50,25,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.02045756861971136,0.021680655500454237,1.0,0.9880059970014993,Max val increment,Max Epochs,35.28122401237488,231
441,75,35,25,10,1,0.0001,5e-05,50,25,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.019087270855710162,0.20065829390723927,0.0,1.0,Max val increment,Max Epochs,31.358118772506714,231
442,50,45,10,8,1,1e-06,5e-05,200,10,1e-08,1e-08,200,200,25,2,30,15,100,1000,1000,0.029763138290479715,0.17323462223610464,0.0,1.0,Max_epochs,Max Epochs,30.411612033843994,231
443,50,35,25,10,1,5e-05,5e-05,50,50,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.01856303439083861,0.11388670344818067,0.6486486486486487,0.9985007496251874,Max val increment,Max Epochs,44.43280005455017,231
444,50,35,5,8,1,5e-05,5e-05,50,25,1e-08,1e-08,200,200,25,2,30,15,100,1000,1000,0.017831595145141207,0.11128675952016491,0.46546546546546547,1.0,Max val increment,Max Epochs,38.1581597328186,231
445,75,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.02339031367416682,0.03736766635624035,1.0,0.9250374812593704,Max_epochs,Max Epochs,51.462082862854004,231
446,50,45,25,10,1,0.0001,5e-05,200,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.018482326343076512,0.00939388061805705,0.9819819819819819,0.9940029985007496,Max val increment,Max Epochs,27.90385913848877,231
447,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.018441787388578098,0.0047402756533021905,1.0,0.9910044977511244,Max val increment,Max Epochs,45.86885094642639,231
448,50,45,25,10,1,1e-06,5e-05,200,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.031047581241416083,0.22070315013287395,0.9309309309309309,0.41829085457271364,Max_epochs,Max Epochs,32.84597897529602,231
449,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.017836582730334748,0.0117136438357838,1.0,0.9775112443778111,Max val increment,Max Epochs,26.547485828399658,231
450,75,45,25,10,1,0.0001,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.019452458972815667,0.004783399584735786,1.0,0.9910044977511244,Max val increment,Max Epochs,36.444063901901245,231
451,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.02087707146492968,0.023997771615341414,1.0,0.9610194902548725,Max val increment,Max Epochs,26.26962184906006,231
452,125,45,25,10,1,1e-06,5e-05,200,10,1e-10,1e-08,200,200,25,2,35,20,100,1000,1000,0.024835102119006747,0.022466030609231444,0.96996996996997,0.974512743628186,Max_epochs,Max Epochs,36.463396072387695,231
453,50,45,25,10,1,1e-05,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.020002634539848983,0.009477494424533876,0.960960960960961,1.0,Max val increment,Max Epochs,40.915507793426514,231
454,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,50,200,25,2,25,20,100,1000,1000,0.023194741954330352,0.007275586723863496,1.0,0.9850074962518741,Max val increment,Max val increment,25.28121066093445,231
455,50,45,25,10,1,0.0001,5e-05,200,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.02060362825501579,0.00894741258039247,1.0,0.9850074962518741,Max_epochs,Max val increment,32.681668758392334,231
456,75,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.025629651552334435,0.07252198650503189,0.7117117117117117,0.992503748125937,Max val increment,Max Epochs,36.197869062423706,231
457,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.019622951102733856,0.003819672238769998,1.0,0.9940029985007496,Max val increment,Max Epochs,37.369210958480835,231
458,50,45,25,10,1,1e-05,5e-05,200,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.022614922920649188,0.01748954355405808,1.0,0.9640179910044977,Max_epochs,Max val increment,32.01242208480835,231
459,50,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.01657921292987847,0.010754596319259289,0.984984984984985,0.9880059970014993,Max_epochs,Max Epochs,50.55034399032593,231
460,50,45,25,10,1,5e-05,5e-05,50,10,1e-10,1e-08,200,200,25,2,25,20,100,1000,1000,0.019085426889377987,0.002359488980702569,1.0,0.9955022488755623,Max val increment,Max Epochs,38.722344160079956,231
461,50,45,25,10,1,0.0001,5e-05,200,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.02018478401766255,0.006181026255912574,0.993993993993994,0.992503748125937,Max val increment,Max Epochs,25.024429082870483,231
462,50,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.023913385907963446,0.0534691876733294,1.0,0.896551724137931,Max_epochs,Max Epochs,54.981019258499146,231
463,75,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.014187400790794122,0.004682553567466102,1.0,0.9910044977511244,Max val increment,Max Epochs,47.01885485649109,231
464,50,45,25,10,1,1e-05,5e-05,200,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.02041891039701456,0.016543775504897797,0.954954954954955,0.992503748125937,Max_epochs,Max Epochs,31.52496099472046,231
465,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.017429685573401767,0.009247275785392079,1.0,0.9865067466266867,Max val increment,Max Epochs,35.838685035705566,231
466,50,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,200,200,25,2,25,20,100,1000,1000,0.025988405253955297,0.031371707005862406,0.8948948948948949,0.9865067466266867,Max_epochs,Max Epochs,45.90916204452515,231
467,75,45,25,10,1,0.0001,5e-05,200,10,1e-10,1e-08,50,200,25,2,30,20,100,1000,1000,0.020926716740912787,0.0048828802903947465,0.996996996996997,0.9940029985007496,Max val increment,Max val increment,26.02255916595459,231
468,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.01902101260777599,0.0023718568211866923,0.993993993993994,0.9985007496251874,Max val increment,Max Epochs,38.31312012672424,231
469,50,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.02309259641823186,0.024906928854667165,0.9159159159159159,0.9940029985007496,Max_epochs,Max Epochs,50.601433753967285,231
470,50,45,25,10,1,1e-05,5e-05,200,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.019090239715472454,0.010499502154782996,1.0,0.9820089955022488,Max_epochs,Max Epochs,32.53110909461975,231
471,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.024890429740956857,0.03672902257660536,1.0,0.9385307346326837,Max val increment,Max Epochs,43.85130286216736,231
472,50,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,50,200,25,2,25,20,100,1000,1000,0.023039000571269702,0.01056600474197934,0.9819819819819819,0.9910044977511244,Max_epochs,Max Epochs,45.75728893280029,231
473,75,45,25,10,1,0.0001,5e-05,200,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.020420584080846155,0.04080166976598807,0.8348348348348348,1.0,Max_epochs,Max Epochs,32.153552293777466,231
474,125,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,50,200,25,2,35,20,100,1000,1000,0.020837879430437065,0.011113719227577867,0.96996996996997,0.9955022488755623,Max val increment,Max val increment,25.497450828552246,231
475,50,45,25,10,1,1e-05,5e-05,50,10,1e-10,1e-08,200,200,25,2,30,20,100,1000,1000,0.018510063019441594,0.04281567050399649,0.8198198198198198,1.0,Max_epochs,Max Epochs,50.599656105041504,231
476,100,45,25,10,1,1e-06,5e-05,200,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.024756629130778682,0.030971385664701083,0.978978978978979,0.9550224887556222,Max_epochs,Max Epochs,35.34235906600952,231
477,50,45,25,10,1,5e-05,5e-05,50,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.021979308313175506,0.007005631877100063,1.0,0.9880059970014993,Max val increment,Max Epochs,25.908588886260986,231
478,150,45,25,10,1,0.0001,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.020943144843061954,0.004246580840996013,0.993993993993994,0.9940029985007496,Max val increment,Max Epochs,28.384061813354492,231
479,50,45,25,10,1,1e-06,5e-05,200,10,1e-10,1e-08,50,200,25,2,25,20,100,1000,1000,0.028195055056862837,0.12063137753645549,0.3993993993993994,0.9970014992503748,Max_epochs,Max Epochs,30.69589400291443,231
480,50,45,25,10,1,1e-05,5e-05,50,10,1e-10,1e-08,200,200,25,2,35,20,100,1000,1000,0.019125764951873892,0.0014270772756217417,0.996996996996997,0.9985007496251874,Max_epochs,Max Epochs,54.75440216064453,231
481,75,45,25,10,1,5e-05,5e-05,50,10,1e-10,1e-08,200,200,25,2,30,20,100,1000,1000,0.018306113613665954,0.0010602296686791936,1.0,0.9985007496251874,Max val increment,Max Epochs,41.353352785110474,231
482,50,45,25,10,1,5e-05,5e-05,50,10,1e-10,1e-08,200,200,25,2,30,20,100,1000,1000,0.018412714634725845,0.005401577596937552,0.987987987987988,0.9970014992503748,Max val increment,Max val increment,40.203238010406494,231
483,50,45,25,10,1,1e-06,5e-05,50,10,1e-10,1e-08,50,200,25,2,35,20,100,1000,1000,0.028966436260010792,0.13451620970340922,0.5495495495495496,0.974512743628186,Max val increment,Max Epochs,33.21069312095642,231
484,50,45,25,10,1,0.0001,5e-05,200,10,1e-10,1e-08,200,200,25,2,30,20,100,1000,1000,0.02191029728986683,0.005111503571244358,0.987987987987988,0.9955022488755623,Max_epochs,Max val increment,30.947321891784668,231
485,50,45,25,10,1,1e-05,5e-05,50,10,1e-10,1e-08,200,200,25,2,30,20,100,1000,1000,0.018096355432885465,0.008020565180372283,0.978978978978979,0.9970014992503748,Max val increment,Max val increment,44.3309760093689,231
486,75,45,25,10,1,5e-05,5e-05,50,10,1e-10,1e-08,50,200,25,2,25,20,100,1000,1000,0.02183382587959246,0.013937227970394296,1.0,0.974512743628186,Max val increment,Max Epochs,25.823571920394897,231
487,50,45,25,10,1,1e-06,5e-05,200,10,1e-10,1e-08,200,200,25,2,35,20,100,1000,1000,0.02960074325753087,0.16765410989038762,0.7957957957957958,0.8275862068965517,Max_epochs,Max Epochs,32.92991805076599,231
488,50,45,25,10,1,5e-05,5e-05,50,10,1e-10,1e-08,200,200,25,2,30,20,100,1000,1000,0.018211624931955724,0.001915846448141329,0.996996996996997,0.9985007496251874,Max val increment,Max Epochs,38.37172985076904,231
489,50,45,25,10,1,1e-05,5e-05,50,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.01598615239276098,0.007245757601801675,1.0,0.9880059970014993,Max val increment,Max Epochs,37.0377893447876,231
490,50,45,25,10,1,5e-05,5e-05,50,10,1e-10,1e-08,200,200,25,2,30,20,100,1000,1000,0.017954581915130285,0.004940729369774254,1.0,0.992503748125937,Max val increment,Max Epochs,47.94133186340332,231
491,50,45,25,10,1,0.0001,5e-05,50,10,1e-08,1e-08,50,200,25,2,35,20,100,1000,1000,0.02035622798840968,0.011993627794957778,0.948948948948949,1.0,Max val increment,Max val increment,25.107374668121338,231
492,50,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.017833526307147934,0.054158992480403824,1.0,0.9025487256371814,Max_epochs,Max Epochs,50.90136194229126,231
493,75,45,25,10,1,5e-05,5e-05,200,10,1e-10,1e-08,200,200,25,2,25,20,100,1000,1000,0.019921715780324034,0.03174578104262259,0.8828828828828829,0.9985007496251874,Max_epochs,Max Epochs,30.85135006904602,231
494,50,45,25,10,1,1e-05,5e-05,50,10,1e-08,1e-08,50,200,25,2,30,20,100,1000,1000,0.01908060692378601,0.2581606453977797,0.12912912912912913,1.0,Max val increment,Max Epochs,32.016899824142456,231
495,50,45,25,10,1,1e-06,5e-05,50,10,1e-08,1e-08,200,200,25,2,35,20,100,1000,1000,0.023158364533892327,0.21675140565740786,0.0,1.0,Max_epochs,Max val increment,51.4788658618927,231
496,175,20,25,6,2,0.005,0.005,25,5,1e-09,1e-10,100,100,100,10,15,20,100,1000,1000,0.034678394294245865,0.22052411183007814,0.0,1.0,Max val increment,Max val increment,24.305876970291138,231
497,100,15,20,6,3,5e-05,5e-05,200,25,1e-10,1e-08,50,200,25,2,30,20,100,1000,1000,0.02084392250067017,0.20663280307055168,0.0,1.0,Max val increment,Max Epochs,22.89236879348755,231
498,100,15,25,2,1,0.0001,5e-05,50,10,1e-08,1e-08,200,200,25,2,30,20,100,1000,1000,0.019783246280413322,0.0893931365602774,0.6066066066066066,1.0,Max val increment,Max Epochs,36.444015979766846,231
